muestra_id,acidez fija,acidez volatil,acido citrico,azucar residual,cloruros,dioxido de azufre libre,dioxido de azufre total,densidad,pH,sulfatos,alcohol,color,year,calidad
1703,6.5,0.28,0.28,20.4,0.041,40.0,144.0,10.002,3.14,0.38,8.7,blanco,2021,5
1704,6.4,0.31,0.31,12.9,0.045,55.0,161.0,0.99546,3.02,0.59,10.2,blanco,2021,5
1705,7.4,0.24,0.22,10.7,0.042,26.0,81.0,0.9954,2.86,0.36,9.7,blanco,2019,6
1706,6.7,0.28,0.14,1.4,0.043,64.0,159.0,0.992,3.17,0.39,10.0,blanco,2022,5
1707,6.0,0.24,0.27,1.9,0.048,40.0,170.0,0.9938,3.64,0.54,10.0,blanco,2021,7
1708,8.2,0.24,0.49,9.3,0.038,52.0,163.0,0.9952,3.02,0.33,10.6,blanco,2023,6
1709,8.9,0.21,0.37,1.2,0.028,20.0,93.0,0.99244,3.2,0.37,11.5,blanco,2021,5
1710,7.3,0.28,0.35,1.6,0.054,31.0,148.0,0.99178,3.18,0.47,10.7,blanco,2020,5
1711,11.2,0.66,0.24,2.5,0.085,16.0,53.0,0.9993,3.06,0.72,11.0,tinto,2022,6
1712,6.1,0.17,0.27,1.5,0.056,45.0,135.0,0.9924,3.2,0.43,10.2,blanco,2021,6
1713,6.8,0.32,0.34,6.0,0.05,5.0,129.0,0.9953,3.19,0.4,9.1,blanco,2020,5
1714,7.0,0.23,0.33,1.0,0.043,46.0,110.0,0.99118,3.04,0.65,10.8,blanco,2019,6
1715,8.2,0.68,0.3,2.1,0.047,17.0,138.0,0.995,3.22,0.71,10.8,blanco,2022,4
1716,7.1,0.29,0.49,1.2,0.031,32.0,99.0,0.9893,3.07,0.33,12.2,blanco,2021,6
1717,6.6,0.26,0.52,8.2,0.047,52.0,191.0,0.99541,3.16,0.47,9.5,blanco,2020,6
1718,6.9,0.32,0.27,16.0,0.034,58.0,185.0,0.99938,3.34,0.6,9.0,blanco,2019,6
1719,6.9,0.4,0.17,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,9.4,blanco,2021,5
1720,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,blanco,2019,6
1721,5.9,0.32,0.26,1.5,0.057,17.0,141.0,0.9917,3.24,0.36,10.7,blanco,2019,5
1722,5.0,0.33,0.23,11.8,0.03,23.0,158.0,0.99322,3.41,0.64,11.8,blanco,2019,6
1723,7.0,0.28,0.33,14.6,0.043,47.0,168.0,0.9994,3.34,0.67,8.8,blanco,2021,6
1724,6.3,0.27,0.37,7.9,0.047,58.0,215.0,0.99542,3.19,0.48,9.5,blanco,2019,6
1725,7.6,0.48,0.31,9.4,0.046,6.0,194.0,0.99714,3.07,0.61,9.4,blanco,2022,5
1726,6.4,0.23,0.37,7.9,0.05,60.0,150.0,0.99488,2.86,0.49,9.3,blanco,2019,6
1727,8.5,0.28,0.34,13.8,0.041,32.0,161.0,0.9981,3.13,0.4,9.9,blanco,2019,6
1728,6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.99339,3.24,0.56,11.35,blanco,2023,6
1729,7.7,0.24,0.31,1.3,0.047,33.0,106.0,0.993,3.22,0.55,10.8,blanco,2019,6
1730,7.9,0.18,0.49,5.2,0.051,36.0,157.0,0.9953,3.18,0.48,10.6,blanco,2021,6
1731,6.7,0.39,0.31,2.7,0.054,27.0,202.0,0.9948,3.46,0.57,10.5,blanco,2019,6
1732,6.6,0.3,0.24,1.2,0.034,17.0,121.0,0.9933,3.13,0.36,9.2,blanco,2021,5
1733,7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,tinto,2021,5
1734,7.2,0.2,0.3,2.0,0.039,43.0,188.0,0.9911,3.3,0.41,12.0,blanco,2019,6
1735,7.8,0.17,0.23,1.7,0.029,39.0,128.0,0.99272,3.37,0.41,10.7,blanco,2021,7
1736,7.6,0.31,0.24,1.8,0.037,39.0,150.0,0.9913,3.05,0.44,11.8,blanco,2023,7
1737,10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,tinto,2022,6
1738,8.1,0.72,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,tinto,2019,6
1739,7.4,0.3,0.49,8.2,0.055,49.0,188.0,0.9974,3.52,0.58,9.7,blanco,2019,6
1740,7.0,0.16,0.26,7.3,0.047,30.0,220.0,0.99622,3.38,0.58,10.1,blanco,2022,6
1741,5.6,0.32,0.32,8.3,0.043,32.0,105.0,0.99266,3.24,0.47,11.2,blanco,2019,6
1742,6.2,0.37,0.24,6.1,0.032,19.0,86.0,0.98934,3.04,0.26,13.4,blanco,2019,8
1743,6.8,0.18,0.46,1.4,0.064,37.0,160.0,0.9924,3.37,0.45,11.1,blanco,2020,5
1744,5.9,0.23,0.3,12.9,0.054,57.0,170.0,0.9972,3.28,0.39,9.4,blanco,2021,5
1745,7.2,0.19,0.31,6.3,0.034,17.0,103.0,0.99305,3.15,0.52,11.4,blanco,2022,7
1746,5.7,0.33,0.15,1.9,0.05,20.0,93.0,0.9934,3.38,0.62,9.9,blanco,2020,5
1747,5.5,0.24,0.32,8.7,0.06,19.0,102.0,0.994,3.27,0.31,10.4,blanco,2022,5
1748,6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.63,11.3,blanco,2023,7
1749,5.7,0.385,0.04,12.6,0.034,22.0,115.0,0.9964,3.28,0.63,9.9,blanco,2022,6
1750,7.4,0.31,0.48,14.2,0.042,62.0,204.0,0.9983,3.06,0.59,9.4,blanco,2020,5
1751,6.8,0.23,0.33,1.9,0.047,20.0,101.0,0.9914,3.1,0.46,11.1,blanco,2022,6
1752,7.1,0.72,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,tinto,2019,5
1753,5.8,0.23,0.2,2.0,0.043,39.0,154.0,0.99226,3.21,0.39,10.2,blanco,2023,6
1754,7.0,0.24,0.51,11.0,0.029,55.0,227.0,0.9965,3.03,0.61,9.5,blanco,2019,5
1755,7.2,0.21,0.29,3.1,0.044,39.0,122.0,0.99143,3.0,0.6,11.3,blanco,2021,6
1756,7.8,0.52,0.25,1.9,0.081,14.0,38.0,0.9984,3.43,0.65,9.0,tinto,2021,6
1757,6.7,0.23,0.33,1.8,0.036,23.0,96.0,0.9925,3.32,0.4,10.8,blanco,2022,6
1758,8.0,0.34,0.49,9.0,0.033,39.0,180.0,0.9936,3.13,0.38,12.3,blanco,2019,8
1759,6.2,0.44,0.18,7.7,0.096,28.0,210.0,0.99771,3.56,0.72,9.2,blanco,2019,5
1760,8.8,0.35,0.49,1.0,0.036,14.0,56.0,0.992,2.96,0.33,10.5,blanco,2021,4
1761,6.7,0.24,0.35,13.1,0.05,64.0,205.0,0.997,3.15,0.5,9.5,blanco,2020,5
1762,7.1,0.59,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,tinto,2023,5
1763,7.8,0.645,0.0,2.0,0.082,8.0,16.0,0.9964,3.38,0.59,9.8,tinto,2023,6
1764,7.1,0.26,0.29,12.4,0.044,62.0,240.0,0.9969,3.04,0.42,9.2,blanco,2023,6
1765,7.6,0.3,0.4,2.2,0.054,29.0,175.0,0.99445,3.19,0.53,9.8,blanco,2023,5
1766,6.6,0.35,0.29,14.4,0.044,54.0,177.0,0.9991,3.17,0.58,8.9,blanco,2022,6
1767,6.0,0.31,0.47,3.6,0.067,18.0,42.0,0.99549,3.39,0.66,11.0,tinto,2020,6
1768,6.0,0.24,0.41,1.3,0.036,42.0,118.0,0.99018,3.04,0.64,117.333.333.333.333,blanco,2020,6
1769,7.2,0.17,0.28,17.55,0.05,33.0,154.0,0.99971,2.94,0.43,9.0,blanco,2021,7
1770,7.0,0.23,0.35,1.4,0.036,31.0,113.0,0.9912,3.16,0.48,10.8,blanco,2020,7
1771,6.4,0.3,0.38,7.8,0.046,35.0,192.0,0.9955,3.1,0.37,9.0,blanco,2023,5
1772,7.3,0.28,0.36,12.7,0.04,38.0,140.0,0.998,3.3,0.79,9.6,blanco,2020,6
1773,6.8,0.23,0.3,1.7,0.043,19.0,95.0,0.99207,3.17,0.46,10.7,blanco,2021,7
1774,4.8,0.13,0.32,1.2,0.042,40.0,98.0,0.9898,3.42,0.64,11.8,blanco,2021,7
1775,6.4,0.2,0.22,7.4,0.032,53.0,172.0,0.99404,3.24,0.58,11.0,blanco,2019,6
1776,8.1,0.27,0.33,1.3,0.045,26.0,100.0,0.99066,2.98,0.44,12.4,blanco,2020,6
1777,6.1,0.21,0.4,1.4,0.066,40.5,165.0,0.9912,3.25,0.59,11.9,tinto,2020,6
1778,10.8,0.29,0.42,1.6,0.084,19.0,27.0,0.99545,3.28,0.73,11.9,tinto,2021,6
1779,7.8,0.63,0.48,1.7,0.1,14.0,96.0,0.9961,3.19,0.62,9.5,tinto,2023,5
1780,6.2,0.25,0.54,7.0,0.046,58.0,176.0,0.99454,3.19,0.7,10.4,blanco,2019,5
1781,6.9,0.19,0.35,13.5,0.038,49.0,118.0,0.99546,3.0,0.63,10.7,blanco,2021,6
1782,10.4,0.44,0.73,6.55,0.074,38.0,76.0,0.999,3.17,0.85,12.0,tinto,2019,7
1783,6.8,0.21,0.36,18.1,0.046,32.0,133.0,1.0,3.27,0.48,8.8,blanco,2020,5
1784,7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,tinto,2020,7
1785,5.6,0.34,0.3,6.9,0.038,23.0,89.0,0.99266,3.25,0.49,11.1,blanco,2019,6
1786,6.2,0.26,0.19,3.4,0.049,47.0,172.0,0.9924,3.14,0.43,10.4,blanco,2020,6
1787,5.9,0.395,0.13,2.4,0.056,14.0,28.0,0.99362,3.62,0.67,12.4,tinto,2020,6
1788,12.9,0.5,0.55,2.8,0.072,7.0,24.0,100.012,3.09,0.68,10.9,tinto,2019,6
1789,7.0,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,12.2,blanco,2022,7
1790,7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,tinto,2022,6
1791,9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,tinto,2022,6
1792,5.7,0.25,0.21,1.5,0.044,21.0,108.0,0.99142,3.3,0.59,11.0,blanco,2023,6
1793,6.7,0.27,0.33,3.6,0.034,9.0,45.0,0.99144,3.08,0.4,10.5,blanco,2022,6
1794,6.8,0.27,0.12,1.3,0.04,87.0,168.0,0.992,3.18,0.41,10.0,blanco,2019,5
1795,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,blanco,2020,6
1796,6.3,0.41,0.33,4.7,0.023,28.0,110.0,0.991,3.3,0.38,12.5,blanco,2020,7
1797,6.5,0.18,0.29,1.7,0.035,39.0,144.0,0.9927,3.49,0.5,10.5,blanco,2021,6
1798,8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,tinto,2023,6
1799,5.9,0.22,0.18,6.4,0.041,28.0,120.0,0.99403,3.27,0.5,9.9,blanco,2020,5
1800,6.9,0.21,0.28,2.4,0.056,49.0,159.0,0.9944,3.02,0.47,8.8,blanco,2021,8
1801,10.5,0.24,0.42,1.8,0.077,6.0,22.0,0.9976,3.21,1.05,10.8,tinto,2022,7
1802,8.0,0.32,0.36,4.6,0.042,56.0,178.0,0.9928,3.29,0.47,12.0,blanco,2021,6
1803,6.2,0.17,0.3,1.1,0.037,14.0,79.0,0.993,3.5,0.54,10.3,blanco,2019,6
1804,6.4,0.105,0.29,1.1,0.035,44.0,140.0,0.99142,3.17,0.55,10.7,blanco,2019,7
1805,7.9,0.18,0.37,1.2,0.04,16.0,75.0,0.992,3.18,0.63,10.8,blanco,2021,5
1806,7.0,0.28,0.32,1.7,0.038,27.0,128.0,0.99375,3.2,0.62,10.2,blanco,2020,6
1807,5.6,0.26,0.18,1.4,0.034,18.0,135.0,0.99174,3.32,0.35,10.2,blanco,2020,6
1808,7.2,0.2,0.25,4.5,0.044,31.0,109.0,0.9949,3.23,0.36,9.4,blanco,2020,5
1809,7.0,0.38,0.49,2.5,0.097,33.0,85.0,0.9962,3.39,0.77,11.4,tinto,2019,6
1810,7.0,0.21,0.28,8.7,0.045,37.0,222.0,0.9954,3.25,0.54,10.4,blanco,2022,6
1811,6.8,0.37,0.67,1.5,0.175,16.0,98.0,0.99244,3.06,0.56,10.3,blanco,2020,6
1812,7.8,0.15,0.34,1.1,0.035,31.0,93.0,0.99096,3.07,0.72,11.3,blanco,2021,7
1813,6.5,0.29,0.25,10.6,0.039,32.0,120.0,0.9962,3.31,0.34,10.1,blanco,2019,6
1814,7.9,0.26,0.41,15.15,0.04,38.0,216.0,0.9976,2.96,0.6,10.0,blanco,2020,6
1815,7.9,0.16,0.3,7.4,0.05,58.0,152.0,0.99612,3.12,0.37,9.5,blanco,2023,6
1816,6.2,0.2,0.31,1.0,0.031,22.0,73.0,0.99035,3.24,0.52,11.3,blanco,2022,6
1817,9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,tinto,2020,7
1818,7.7,0.49,1.0,19.6,0.03,28.0,135.0,0.9973,3.24,0.4,12.0,blanco,2022,6
1819,6.6,0.52,0.44,12.2,0.048,54.0,245.0,0.9975,3.26,0.54,9.3,blanco,2023,6
1820,10.8,0.5,0.46,2.5,0.073,5.0,27.0,10.001,3.05,0.64,9.5,tinto,2023,5
1821,6.4,0.32,0.35,4.8,0.03,34.0,101.0,0.9912,3.36,0.6,12.5,blanco,2023,8
1822,8.2,0.34,0.49,8.0,0.046,55.0,223.0,0.996,3.08,0.52,10.7,blanco,2022,6
1823,7.4,0.2,0.35,6.1,0.025,10.0,40.0,0.99244,2.79,0.52,10.9,blanco,2023,5
1824,11.7,0.49,0.49,2.2,0.083,5.0,15.0,1.0,3.19,0.43,9.2,tinto,2023,5
1825,7.4,0.35,0.2,13.9,0.054,63.0,229.0,0.99888,3.11,0.5,8.9,blanco,2023,6
1826,6.7,0.27,0.25,8.0,0.053,54.0,202.0,0.9961,3.22,0.43,9.3,blanco,2023,5
1827,7.4,0.4,0.29,5.4,0.044,31.0,122.0,0.994,3.3,0.5,11.1,blanco,2019,8
1828,5.9,0.37,0.1,1.6,0.057,39.0,128.0,0.9924,3.24,0.48,10.1,blanco,2022,5
1829,8.2,0.38,0.49,13.6,0.042,58.0,166.0,0.99855,3.1,0.54,9.4,blanco,2020,5
1830,6.8,0.28,0.6,1.1,0.132,42.0,127.0,0.9934,3.09,0.44,9.1,blanco,2021,6
1831,6.8,0.21,0.27,18.15,0.042,41.0,146.0,10.001,3.3,0.36,8.7,blanco,2019,5
1832,6.8,0.52,0.26,5.7,0.038,27.0,130.0,0.99,3.11,0.27,13.0,blanco,2021,7
1833,8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,tinto,2020,5
1834,7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,tinto,2023,5
1835,6.6,0.41,0.27,10.7,0.11,20.0,103.0,0.99672,3.08,0.41,9.0,blanco,2020,6
1836,5.3,0.36,0.27,6.3,0.028,40.0,132.0,0.99186,3.37,0.4,11.6,blanco,2023,6
1837,6.6,0.25,0.32,5.6,0.039,15.0,68.0,0.99163,2.96,0.52,11.1,blanco,2021,6
1838,13.0,0.47,0.49,4.3,0.085,6.0,47.0,10.021,3.3,0.68,12.7,tinto,2021,6
1839,6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,tinto,2022,5
1840,6.2,0.36,0.38,3.2,0.031,20.0,89.0,0.98956,3.06,0.33,12.0,blanco,2020,7
1841,6.8,0.25,0.38,8.1,0.046,24.0,155.0,0.9956,3.33,0.59,10.2,blanco,2019,6
1842,8.7,0.15,0.3,1.6,0.046,29.0,130.0,0.9942,3.22,0.38,9.8,blanco,2019,6
1843,7.9,0.3,0.27,8.5,0.036,20.0,112.0,0.9939,2.96,0.46,11.7,blanco,2021,6
1844,6.6,0.21,0.49,18.15,0.042,41.0,158.0,0.9997,3.28,0.39,8.7,blanco,2021,6
1845,8.0,0.19,0.36,1.8,0.05,16.0,84.0,0.9936,3.15,0.45,9.8,blanco,2020,7
1846,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,tinto,2020,7
1847,6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,tinto,2021,5
1848,6.7,0.19,0.39,1.0,0.032,14.0,71.0,0.98912,3.31,0.38,13.0,blanco,2023,7
1849,6.7,0.47,0.34,8.9,0.043,31.0,172.0,0.9964,3.22,0.6,9.2,blanco,2023,5
1850,7.3,0.24,0.34,15.4,0.05,38.0,174.0,0.9983,3.03,0.42,9.0,blanco,2021,6
1851,6.2,0.28,0.51,7.9,0.056,49.0,206.0,0.9956,3.18,0.52,9.4,blanco,2023,5
1852,7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,tinto,2023,5
1853,9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,tinto,2019,5
1854,7.8,0.28,0.25,3.4,0.024,27.0,99.0,0.98959,2.98,0.37,13.0,blanco,2022,6
1855,8.4,0.22,0.3,8.9,0.024,17.0,118.0,0.99456,2.99,0.34,10.5,blanco,2023,6
1856,7.1,0.2,0.35,3.2,0.034,21.0,107.0,0.99195,3.11,0.54,11.1,blanco,2019,6
1857,6.5,0.28,0.29,2.7,0.038,26.0,107.0,0.9912,3.32,0.41,11.6,blanco,2023,7
1858,8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,tinto,2019,7
1859,6.8,0.64,0.1,2.1,0.085,18.0,101.0,0.9956,3.34,0.52,10.2,tinto,2022,5
1860,6.8,0.27,0.32,1.5,0.044,19.0,142.0,0.9921,3.1,0.43,9.9,blanco,2023,6
1861,7.3,0.22,0.37,14.3,0.063,48.0,191.0,0.9978,2.89,0.38,9.0,blanco,2020,6
1862,7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.99922,3.25,0.76,9.4,blanco,2019,5
1863,7.2,0.16,0.32,0.8,0.04,50.0,121.0,0.9922,3.27,0.33,10.0,blanco,2019,6
1864,7.0,0.21,0.31,6.0,0.046,29.0,108.0,0.9939,3.26,0.5,10.8,blanco,2019,6
1865,5.8,0.22,0.3,1.1,0.047,36.0,131.0,0.992,3.26,0.45,10.4,blanco,2019,5
1866,6.9,0.3,0.29,1.3,0.053,24.0,189.0,0.99362,3.29,0.54,9.9,blanco,2020,4
1867,6.6,0.35,0.35,6.0,0.063,31.0,150.0,0.99537,3.1,0.47,9.4,blanco,2020,6
1868,6.8,0.19,0.34,1.9,0.04,41.0,108.0,0.99,3.25,0.45,12.9,blanco,2022,6
1869,10.2,0.23,0.37,2.2,0.057,14.0,36.0,0.99614,3.23,0.49,9.3,tinto,2022,4
1870,12.3,0.39,0.63,2.3,0.091,6.0,18.0,10.004,3.16,0.49,9.5,tinto,2019,5
1871,9.3,0.775,0.27,2.8,0.078,24.0,56.0,0.9984,3.31,0.67,10.6,tinto,2019,6
1872,7.4,0.21,0.27,1.2,0.041,27.0,99.0,0.9927,3.19,0.33,9.8,blanco,2020,6
1873,7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,tinto,2023,5
1874,6.2,0.3,0.32,1.3,0.054,27.0,183.0,0.99266,3.3,0.43,10.1,blanco,2021,5
1875,11.0,0.2,0.48,2.0,0.343,6.0,18.0,0.9979,3.3,0.71,10.5,tinto,2020,5
1876,6.1,0.2,0.34,9.5,0.041,38.0,201.0,0.995,3.14,0.44,10.1,blanco,2019,3
1877,7.1,0.43,0.3,6.6,0.025,15.0,138.0,0.99126,3.18,0.46,12.6,blanco,2020,6
1878,6.9,0.3,0.33,4.1,0.035,26.0,155.0,0.9925,3.25,0.79,12.3,blanco,2020,8
1879,6.9,0.25,0.3,4.1,0.054,23.0,116.0,0.994,2.99,0.38,9.4,blanco,2022,6
1880,6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,tinto,2021,5
1881,6.9,0.4,0.37,8.9,0.053,36.0,148.0,0.996,3.16,0.5,9.3,blanco,2020,5
1882,7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,blanco,2023,8
1883,7.4,0.18,0.29,1.4,0.042,34.0,101.0,0.99384,3.54,0.6,10.5,blanco,2022,7
1884,5.7,0.21,0.24,2.3,0.047,60.0,189.0,0.995,3.65,0.72,10.1,blanco,2022,6
1885,6.1,0.22,0.28,16.55,0.059,54.0,135.0,0.99665,3.2,0.38,10.5,blanco,2020,5
1886,7.1,0.12,0.3,3.1,0.018,15.0,37.0,0.99004,3.02,0.52,11.9,blanco,2023,7
1887,7.0,0.21,0.28,8.6,0.045,37.0,221.0,0.9954,3.25,0.54,10.4,blanco,2019,6
1888,5.1,0.33,0.22,1.6,0.027,18.0,89.0,0.9893,3.51,0.38,12.5,blanco,2021,7
1889,6.3,0.32,0.32,1.5,0.03,24.0,101.0,0.98923,3.21,0.42,13.0,blanco,2021,5
1890,5.1,0.11,0.32,1.6,0.028,12.0,90.0,0.99008,3.57,0.52,12.2,blanco,2022,6
1891,7.9,0.19,0.45,1.5,0.045,17.0,96.0,0.9917,3.13,0.39,11.0,blanco,2019,6
1892,6.6,0.725,0.2,7.8,0.073,29.0,79.0,0.9977,3.29,0.54,9.2,tinto,2020,5
1893,12.8,0.615,0.66,5.8,0.083,7.0,42.0,10.022,3.07,0.73,10.0,tinto,2021,7
1894,6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,tinto,2021,4
1895,9.0,0.26,0.34,6.7,0.029,21.0,162.0,0.99497,3.08,0.5,10.6,blanco,2022,6
1896,7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,blanco,2020,8
1897,8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,tinto,2020,6
1898,6.4,0.24,0.29,11.4,0.051,32.0,166.0,0.9968,3.31,0.45,9.5,blanco,2021,5
1899,8.4,0.2,0.31,2.8,0.054,16.0,89.0,0.99416,2.96,0.45,9.5,blanco,2019,6
1900,6.8,0.32,0.28,4.8,0.034,25.0,100.0,0.99026,3.08,0.47,12.4,blanco,2023,7
1901,7.6,0.18,0.49,18.05,0.046,36.0,158.0,0.9996,3.06,0.41,9.2,blanco,2019,5
1902,7.5,0.32,0.49,1.7,0.031,44.0,109.0,0.9906,3.07,0.46,12.5,blanco,2020,6
1903,6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,tinto,2022,6
1904,7.5,0.23,0.36,7.0,0.036,43.0,161.0,0.9938,3.04,0.32,11.0,blanco,2020,5
1905,7.9,0.33,0.41,1.5,0.056,6.0,35.0,0.99396,3.29,0.71,11.0,tinto,2021,6
1906,6.3,0.31,0.34,2.2,0.045,20.0,77.0,0.9927,3.3,0.43,10.2,blanco,2022,5
1907,6.8,0.21,0.74,1.2,0.047,25.0,111.0,0.9916,3.13,0.41,10.7,blanco,2020,6
1908,8.1,0.825,0.24,2.1,0.084,5.0,13.0,0.9972,3.37,0.77,10.7,tinto,2020,6
1909,8.8,0.955,0.05,1.8,0.075,5.0,19.0,0.99616,3.3,0.44,9.6,tinto,2021,4
1910,7.6,0.3,0.37,1.6,0.087,27.0,177.0,0.99438,3.09,0.5,9.8,blanco,2023,5
1911,7.5,0.21,0.32,4.8,0.056,39.0,113.0,0.99393,3.11,0.52,10.2,blanco,2020,7
1912,7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,tinto,2022,6
1913,7.1,0.26,0.32,5.9,0.037,39.0,97.0,0.9934,3.31,0.4,11.6,blanco,2020,6
1914,6.5,0.33,0.38,8.3,0.048,68.0,174.0,0.99492,3.14,0.5,9.6,blanco,2023,5
1915,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,blanco,2021,7
1916,6.3,0.24,0.29,13.7,0.035,53.0,134.0,0.99567,3.17,0.38,10.6,blanco,2020,6
1917,8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,tinto,2020,6
1918,5.7,0.45,0.42,1.1,0.051,61.0,197.0,0.9932,3.02,0.4,9.0,blanco,2023,5
1919,7.6,0.26,0.32,1.3,0.048,23.0,76.0,0.9903,2.96,0.46,12.0,blanco,2020,6
1920,6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.99906,3.08,0.46,8.8,blanco,2021,6
1921,8.6,0.18,0.4,1.1,0.04,20.0,107.0,0.9923,2.94,0.32,10.2,blanco,2021,7
1922,6.5,0.08,0.33,1.9,0.028,23.0,93.0,0.991,3.34,0.7,12.0,blanco,2021,7
1923,7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,blanco,2022,8
1924,6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,tinto,2020,5
1925,6.7,0.15,0.29,5.0,0.058,28.0,105.0,0.9946,3.52,0.44,10.2,blanco,2023,7
1926,6.9,0.22,0.32,5.8,0.041,20.0,119.0,0.99296,3.17,0.55,11.2,blanco,2019,6
1927,6.0,0.27,0.4,1.7,0.021,18.0,82.0,0.9891,3.24,0.95,131.333.333.333.333,blanco,2019,6
1928,9.9,0.5,0.5,13.8,0.205,48.0,82.0,100.242,3.16,0.75,8.8,tinto,2019,5
1929,7.6,0.19,0.42,1.5,0.044,6.0,114.0,0.9914,3.04,0.74,12.8,blanco,2022,6
1930,7.9,0.24,0.4,1.6,0.056,11.0,25.0,0.9967,3.32,0.87,8.7,tinto,2019,6
1931,7.1,0.21,0.32,2.2,0.037,28.0,141.0,0.993,3.2,0.57,10.0,blanco,2022,7
1932,6.4,0.33,0.44,8.9,0.055,52.0,164.0,0.99488,3.1,0.48,9.6,blanco,2021,5
1933,6.4,0.37,0.37,4.85,0.041,39.5,216.5,0.99432,3.1,0.5,9.8,blanco,2020,6
1934,7.1,0.43,0.17,1.8,0.082,27.0,51.0,0.99634,3.49,0.64,10.4,tinto,2021,5
1935,6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,tinto,2019,6
1936,7.5,0.27,0.31,17.7,0.051,33.0,173.0,0.999,3.09,0.64,10.2,blanco,2020,5
1937,7.6,0.28,0.17,1.6,0.046,28.0,117.0,0.99288,3.08,0.43,10.0,blanco,2021,5
1938,5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,tinto,2020,5
1939,6.5,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.34,10.1,blanco,2021,6
1940,6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,tinto,2020,5
1941,7.1,0.31,0.5,14.5,0.059,6.0,148.0,0.9983,2.94,0.44,9.1,blanco,2022,5
1942,6.5,0.28,0.29,2.7,0.038,26.0,107.0,0.9912,3.32,0.41,11.6,blanco,2020,7
1943,6.1,0.125,0.25,3.3,0.04,10.0,69.0,0.9934,3.54,0.59,10.1,blanco,2019,6
1944,12.5,0.38,0.6,2.6,0.081,31.0,72.0,0.9996,3.1,0.73,10.5,tinto,2023,5
1945,13.3,0.29,0.75,2.8,0.084,23.0,43.0,0.9986,3.04,0.68,11.4,tinto,2022,7
1946,6.1,0.27,0.33,2.2,0.021,26.0,117.0,0.9886,3.12,0.3,12.5,blanco,2021,6
